初詣,'桜の何かよくわからないフラペチーノ飲んだ。22時過ぎてしまって、外で飲んでたら宗教の勧誘に捕まった。観光やら初詣くらいなら日常的にお寺や神社に行くけど、宗教は入れないよ。普通にベンチ座ってお茶も飲めない。🙃 https://t.co/zODCUrSqVD'
初詣,'明日は働く時間短いんだ〜🥰隣の病院さん休診😂明日休みにして3連休にするなんていいなぁw\n仕事の時間短いってだけですごい心が楽。\nしかも火曜も休みだし！！！\n\n火曜は夫の車検に付き合って、ついでに軽く出かける予定😆初詣行きたいな〜🙌\n夫も火曜日楽しみやな〜って言っててかわいい🥰'
初詣,'密になるのを避けて今日やっと初詣行ってきた。おみくじは末吉とのこと。ぼちぼち。'
初詣,'ようやく初詣。祈祷後にもらえる品々の中に、オリジナルの除菌スプレーが。早々に世相を反映している。'
初詣,'今日もひたすら歩く散歩。散歩とは歩くことなり。さあ歩け。\n水筒持参でザクザク歩く。\n\n初詣していなかったので白山神社に立ち寄って初詣。\n\n公園には梅園があるのだけど、写真のとおり、春はまだ遠く。 https://t.co/aeBC2cRKGN'
初詣,'今年初詣行けてないから神頼み無理かな🥲'
初詣,'そういえば今年まだ初詣行ってないや。どうしよ･･･（行かなくてもいいんだろうけど）'
初詣,'今日御朱印巡りしてきて、おみくじ引いたら大吉だった！\n\n初詣の時は吉でモヤモヤしてる気持ちがそのまま書かれてて、今吹っ切れてきている気持ちが今回のおみくじに書かれてたから明日から頑張る!!'
初詣,'初詣諦めてネットおみくじ引きました。静かに旅します。 https://t.co/F5EzogrA5E'
初詣,'@backdro12144901 @koen6330 昭和63年ごろ、我が家では、明治神宮へ初詣に行った後、東京体育館でアイススケートをして、寄席ヘと言うのが、1月2日の恒例行事でした。このチラシによれば、寄席には名人上手がズラリ… https://t.co/mNkC6SxKql'
初詣,'初詣行ってない'
初詣,'この前ようやく初詣に行けました⛩️👼\nそこでスピリットからメッセージをもらって、\n現在カードリーディング動画作成中🎥🌟\n\n明日、明後日にアップロードする予定です✋❤️\n\n#スピリット\n#メッセージ\n#カードリーディング'
初詣,'@chitogi11210615 電車だとニノ口の方に自動車免許の学科試験とパチンコでしか行ったことくらいしかないw\nあとは車で毎年初詣大神神社いくくらい'
初詣,'初詣に行くわ。'
初詣,'今日は21日なので川崎大師へお参りに行って参りました。その後で、川崎駅の近辺に住む友人と会ってお茶してたんですけど…彼女は「ウチは昔から川崎大師の近所だけど、ほとんどお参りはしたことがない」とのこと。\n\n…私は実家の近くの尾山神社… https://t.co/VLlPWAVHay'
初詣,'初詣メールやら国際電話やらでビックリしてる方たち見て、「アッ、そこビックリするところなんだ…！？」って逆に驚いてたんですけれど、もし普通に１話から読んでたとしたら、私の反応もこうなってたのでは…という気もする'
初詣,'安産祈願と初詣に行ってきました♥\nご祈祷中もポコポコ動いてくれる息子くん☺️\n元気に大きくなってね♥\n\n#妊娠5ヶ月\n#妊娠17週'
初詣,'初期刀と初詣行って来ました！(遅い)\n大吉なんだけども…\nなんか怪しすぎる…笑 https://t.co/OqAqGVm3ME'
