紅葉,'錦先輩を、大剣で刺す夢を見た。錦先輩は、腹を刺されてるのに笑って、口と腹から、血の代わりに紅葉を吐いて、仰向けに倒れた。そうしたら先輩の身体が紅葉の寄せ集めになって、風が巻き上げて飛ばして行った。あの風は、俺だ。刺した俺は？  錦先輩。今、とてつもなく貴方と話したい。話したいです'
紅葉,'茨城の袋田の滝近くにある花貫渓谷、新緑でも紅葉でもなく、葉っぱが全然ない時期に行ったけど、かなり気に入ってる1枚。 https://t.co/dCew21csM7'
紅葉,'盆栽\u3000実付きや紅葉種、花など全部かわいい\u3000これは趣味になっちゃうね'
紅葉,'牡丹に青短、菊に青短、紅葉に青短。青い札がついた花札だ。'
紅葉,'@LISAlove119 ですです♪\nありがとうございます😊\nでも紅葉みたいのは絵におこすの大変そうです😭\n送って頂きありがとうございました😃'
紅葉,#fmtoyama827\n紅葉×雪景色\u3000ウェザーニューズのサイトで写真見つけました。\n絶景です～\u3000見てみたかった～
紅葉,'人間よりは金のほうがはるかに頼りになりますよ。頼りにならんのは人の心です。【尾崎 紅葉】'
紅葉,'イチョウはもう初恋の彼女のことを思い出すことは出来ないけど、何かの拍子に紅葉が知ってしまったりなんかしたら一気に私得な展開が繰り広げられるなと.......\nいやまぁあくまで妄想であって、そんな設定足したりなんかしないけども'
紅葉,'はだか天国\nホテル紅葉🍁 https://t.co/jd1YKFHtbF'
紅葉,'呪符落書き、楽しい！渾身の一発で鬼女紅葉を召喚した！ https://t.co/weVMMNiRS1'
紅葉,'【金色の火】……姫萩紅葉の著作。ある華族の少女とその使用人の身分違いの恋の行方を、娘の乳母である老婆の視点から書いている。民放でドラマ化され、第一話の館炎上シーンで予算の八割を使い果たしたことで業界では有名である。'
紅葉,'「終っちゃったね」「終わってしまいましたねぇ・・・」「・・・」「・・・」「・・・」「・・・何ですか」「・・・別に」「ちょっとあなた・・・私の服で涙拭わないでくれます？」「・・・泣いてないし」「・・・」「っちょっと紅葉・・・苦しい」「・・・」「・・・泣いてる？」「泣いてないです」'
紅葉,'山吹「（――…紅葉。あなたが今までやってきたことが間違っていたとは言わない。でも…良かったの？他に方法はなかったの？あなたは神でその娘は人間なのに、いつか絶対…。別れは絶対にやってくるのに…）」'
紅葉,'(世界の名言集 お金についての名言)\u3000 財は人を迷わすもの。\u3000尾崎紅葉（日本）'
紅葉,'「…私がまだこんな形(なり)をしていなかった頃、この山は根山と呼ばれていたんだ。大木の根がそこら中に張り巡らされているからね。ただの根っこが、今ではまるで血の色だ」\n\n何故だか分かるかい？と紅葉様だった者はそう訊ねる。私は見当もつかず首を横に振った。\n\n－随神編「赤根山の山神」'
紅葉,'小倉山の峰の美しい紅葉の葉よ､もしお前に哀れむ心があるならば､散るのを急がず、もう一度の行幸をお待ち申していてくれないか｡'
紅葉,'●徹明けでボーッとしながらトイレ行こうとしたら間違えて男子トイレに入ってしまった紅葉(個室に入ってから気づく)'
紅葉,'【過去記事】 有馬温泉街、随一の紅葉スポット「瑞宝寺公園」へ散策ぶらり旅  https://t.co/hfwnrxM6l0 #写真好きな人と繋がりたい https://t.co/2KhupRR5ML'
紅葉,'触手ファウルカップとくすぐりを組み合わせたら紅葉くん天国にイけるしガーソー秒どころか瞬でホモ堕ちする程度には気持ちいい。'
紅葉,'③紅葉枕 https://t.co/7rsLarTaq8'
紅葉,春は花、夏は緑、秋は紅葉、冬は耐える季節。森に足を運ぶのもええもんやで
紅葉,'「見渡せば花も紅葉もなかりけり浦の苫屋の秋の夕暮」という和歌の作者は次のうち誰？\n藤原定家'
紅葉,'わんぱく系ばかりだったので樹雨くんの扱いには困りそう、吹雪\n珍しく困ってる吹雪とか新鮮で面白そう\n紅葉くんはわんぱくではないけど懐っこいからね'
紅葉,'@f11_yu 夜分遅くに失礼致します。初めまして、こんばんは。検索から参りました紅葉と申します。当方が所持する一番くじ色紙狗巻&amp;パンダ⇔画像4枚目色紙宿儺&amp;ラバスト伏黒(両方友人分)を天神手渡しにてご交換頂きたくリプライ致しまし… https://t.co/Ajk690GbiG'
紅葉,'柊：今日異世界帰りの電車で「トランザムッ」と叫んだ紅葉くんが、扉が開くと同時に猛烈なスピードで階段まで走っていったんです。そのあと楼木くんが「この僕から逃げられるかな？」とか言いながら追いかけていきました。仲良しですね。'
紅葉,'可愛いね。幹部みんな可愛いね。紅葉姐さんがとても素敵。 https://t.co/oayDlnVFgc'
紅葉,'@hydroxyazobenz 紅葉すると野鳥に食われる🐦😱←経験者談'
紅葉,'今夜も忘れずわんだほう‼️✨\n京都のキレイな紅葉🍁に心奪われ。\n美しい風景と美味しそうなお料理と、キラキラな目をした彼…とても眼福でございました✨\nでもね、やっぱり一番見たいのは春田と牧の、普通の街での日常生活なんだよなぁ…不思議だねぇ☺️\n#おっさんずラブ146話'
紅葉,'少女「あ、オレンジのスプレーで緑の葉っぱを無理やり紅葉おじさんだ」\nおじさん「早すぎる紅葉や、やたらテカテカしてる紅葉があったら、おじさんの仕業かもしれないね」\n少女「秋が大好きなんだね」\nおじさん「そうでもないよ」'
紅葉,'紅葉と桜 https://t.co/k6fuOlx1OX'
紅葉,'【大山(だいせん)】行者コース➔夏山登山道で弥山へ。ちょっと遅めの紅葉登山。下山は僧兵コースで！！(鳥取県大山町)\n#鳥取県\u3000＃大山\u3000＃大山町\u3000＃登山\u3000＃夏山登山道\u3000＃行者コース\u3000＃僧兵コース\u3000#紅葉 \nhttps://t.co/vfJpQaYodQ'
紅葉,'紅葉氏ありがとー'
紅葉,'紅葉が薄っすら残る頃のメタセコイア並木\n枝の間から見える白い山並みが美しい！\n\n湖国〜TAKASHIMA〜\nhttps://t.co/25CCjANZ4u\nhttps://t.co/M4i8oK98f1… https://t.co/KID8xf13EQ'
紅葉,'@0w0_CaO こばやし製薬…早く特効薬ブッコロナを出すのです…( ´〰｀*)紅葉の時期行ってみたいよね…(繁忙期)。ね…生きててほしい…お金落としに行くから…'
紅葉,'@yachin_chan @III09179328 @9Kag8OdR5GJ8tIC @agetarakorokke @kibinagoyoutube @mask_passenger 刈谷の紅葉饅頭も美味しいですよ。'
紅葉,'@M1sak1ngX 紅葉の良さがわからんwなんかダサく見えるw'
紅葉,'題「早春鶯」「里郭公」「擣衣驚夢」「尋残紅葉」「変契恋」「鶴」「禁庭松久」より取りて歌詠み候へ\n#題詠道標 #shindanmaker\nhttps://t.co/gB8p0sX6Bp\n\n【早春鶯】\n冬ながらはや鶯ぞ鳴きにける 白木綿(しらゆふ)敷ける山の夕暮れ\n#tanka'
紅葉,'ペンギン公園に続く、いつもの小さな橋で。\n\n二人の小さな隙間を赤や黄色が横切った。\n\n紅葉が深まった落ち葉のダンスと、小川が奏でるハーモニー。\n\nゆっくりと流れる時の中で、\nどちらが、というのでもなく、二人、その風景を眺めた'
紅葉,'夏月「しりとりしよう」\n紅葉「よし！しりとり」\n夏月「リス」\n紅葉「スイカ！」\n夏月「カシス」\n紅葉「スズメ！」\n夏月「メス」\n紅葉「…なんで『す』ばっかりなの？」\n夏月「…好きって言ってもらいたいんだよ」\n紅葉「///」\n夏月「///」\n\n紅葉「スルメ」'
紅葉,'@TenseiAroe7 アンケートして来たよ‼️\n対価なしだよぅ💦いいね協力してあげてね💗って言ってるだけなんだもん…\n純粋に紅葉すごーーーー🍁👀✨って思ったからいいねしました🥺'
紅葉,'@yumesima_momizi そうするか、、、(紅葉を抱っこして)'
紅葉,正直、今週末の紅葉鬼は諦めの姿勢です。
紅葉,'成人式の前撮りの日に\nロケ生写真の撮影でも訪れた\n新潟県政記念館でパパさんの\n知人に撮ってもらった写真も\n見せてくれました( *´︶`*)\n\n外での写真は紅葉も綺麗で\n少し抜け感ある写真も撮ったり\nこれもまた素敵な想い出に♪\n\n写… https://t.co/r2z70Coytk'
紅葉,'ソシャゲが忙しいから触ってないアサクリヴァルハラ、久しぶりにログインしたら紅葉🍁に雪のイングランドはきれいだった。\n青く輝く鎧セットを買おうかどうかずっと迷ってるんだよね〜\n長く遊ぶんだからお気に入りの装備を着せたい。'
紅葉,'食欲、読書…\nえっと…なんだったかな？\nん～、紅葉？何々、それって楽しい？\n美味しいものあるのかな。\nね、キミとなら行ってあげてもいいよ？'
紅葉,'小さい時通ってた病院が診察終わるとキュービードロップ(2個入りのアレ)くれるからそれを妹と半分こするのが習慣だった。(紅葉の好き嫌いが多くて2つとも妹の分の時もあった)\n懐かしい'
紅葉,'【天国は言葉次第その99】\n\n秋になると\nなべ物がおいしい\n紅葉がきれい、\n生まれてきてよかったよかった。\n斉藤一人\n#斎藤一人 #天国言葉 #愛してます\u3000#ついてる\u3000#うれしい\u3000#楽しい #感謝してます #幸せ #ありがとう\u3000#ゆるします'
紅葉,'今度アメリカに「帰る」なんて表現使ってみろ、そのスカした面に綺麗な紅葉を浮かべてやる。日本土産ですよ'
紅葉,'005:奥山に紅葉踏み分け鳴く鹿の\u3000声聞くときぞ秋は悲しき\u3000猿丸大夫\n\n(奥深い山の中で､(一面に散りしいた)紅葉をふみわけて鳴いている鹿の声を聞くときは､この秋の寂しさが、いっそう悲しく感じられることだ)'
紅葉,１０月だ。\u3000紅葉が真っ赤に染まって綺麗だ。\u3000でも、明々後日から台風が来るそうだ。\u3000紅葉も今日で見納めになるな。
紅葉,お正月は紅葉を頂きました。\nローストdeer\n\n #ReneMeal https://t.co/QSfg2ijNyF
紅葉,'勧誘待ちツイート！\n実績228【少ないです】\n年齢16歳\n車紅葉.大領主\n端末Air3\n前のチームぜいん.ろあ\nTTL.LTL.ggl経験あります\n詳しくはdmください😁'
紅葉,'紅葉くんは春夏くんの可愛い恋人です🥰💖'
紅葉,'コスプレ/犬夜叉/珊瑚＆弥勒\n\n紅葉がすごく綺麗でいい感じに撮影してもらいました🙌\n\nphoto:@tsu_9 (つぐさん) https://t.co/tyjdBti4Vj'
紅葉,明日の14時から紅葉鬼発券だね。中止にならないで欲しいな。20時以降の外出自粛はどうなるんだろう。
紅葉,'@by0ut0u \n紅葉としごじゃん可愛いね'
紅葉,@luchsmarder1 ありがとうございま～す(*´ω｀*)\n今年最後の紅葉でいい思い出になりました。
紅葉,'鬼狂「秋に桜の木が紅葉することを『桜紅葉（さくらもみじ）』と言うらしいんだけど、馬肉を『さくら』、鹿肉を『もみじ』と呼ぶところから考えると『馬鹿』のオシャレな言い方としても使えそう」'
紅葉,'@by0ut0u 紅葉ﾁｬﾝ色変えれる子多いしレオンくんとエリオドロさんとは一緒にお絵描きしたりしてた(はず)のでみんなでおえかきしましょう'
紅葉,'@color_258 せやねん…ワンチャン紅葉…？って話もしとる…夏と冬避けよ…😞'
紅葉,'【紅葉(2)】振る舞いは子供の様だが、やることなすこととにかくあざとい。お陰でおやつ(貢ぎ物)には困らない。央と神門に世話される毎日。の割に時折先輩らしい一面も見せる、ギャップ萌系人たらし。本来現実的な性格であるため、普段の言動はフェイクとの声も。'
紅葉,'【群馬の神社仏閣】崇禅寺（桐生市） 鎌倉時代の創建と伝えられ、本尊は阿弥陀如来。秋には境内一面が鮮やかな紅葉に染まり、紅葉の名所として知られています。 https://t.co/lkxSyIfrGI'
紅葉,'人間よりは金のほうがはるかに頼りになりますよ。頼りにならないのは人の心です。（尾崎紅葉）'
