神社,'昨日は新宮〜串本辺りにプチ旅行してました⛩\n\n速玉大社も那智大社もようやく行けてこれで熊野三所権現制覇しました🙏🏻\n\n1枚目は神倉神社で、石段がすんげぇかったです。 https://t.co/L5yFIIls8e https://t.co/JKOYqetbxK'
神社,'#いいね鳥取\u3000#鳥取県\n@tottori_guide \n\n金運のパワースポット\n鳥取県日野郡にある金持神社⛩\n \nここに訪れたら、宝くじが当たるらしい...\n宝くじ◯億円あたりました」と、書かれた絵馬がたくさんでびっくり。\n我が家… https://t.co/OJfJ9yl0y5'
神社,'粟嶋公園にあるのが粟嶋神社\n岬の先に海面近く突き出た形で全国的にも珍しいそうな。台風の時とか大丈夫なのだろうか？ここは強力な縁結び神社らしく、周辺の国道が「恋叶ロード」なる通り名にもなっている。 https://t.co/UWVx22HREo'
神社,'@maid_natchan なっちゃんいつも優しい笑顔ありがとう😊\n見てくれてるのもうれしかった☺️\n神社いくのたのしんだ😊'
神社,'【出張撮影60分¥18000追加料金無し】埼玉県秩父市今宮神社にて出張撮影承ります。お宮参り、七五三の晴れ姿を記録に残しませんか。コロナ対策のため、検温し出発し手指消毒の上マスク着用し撮影致します。https://t.co/kXrn4nCSdW'
神社,'船引の大鏑矢神社と、直売所へ行って来ました。\n暖かくてとてもいい日でした。\nもう少し…いつも応援ありがとうございます。\n頑張る力をありがとう❣️\n#カフェandハンドメイド\n#ハンドメイド作家さん募集中\n#低料金レンタルボックス… https://t.co/83grlFt135'
神社,'暖かかったので帰りに自転車でお風呂\u3000寄り道して高津神社の梅観ながらワンカップで花見酒 https://t.co/xJeUXRVlH9'
神社,'今日はホークブリザードさんを求めてお散歩\n思わぬ場所の神社を見つけたり猫とたわむれたり\n\nスラミチのARがあったら一緒に冒険してる感あって写真撮影捗りそう…運営さん実装はよはよはよ\n\n#ドラクエウォーク\xa0\n#かいしんの一枚 https://t.co/SeDCJEGhsV'
神社,'桜の何かよくわからないフラペチーノ飲んだ。22時過ぎてしまって、外で飲んでたら宗教の勧誘に捕まった。観光やら初詣くらいなら日常的にお寺や神社に行くけど、宗教は入れないよ。普通にベンチ座ってお茶も飲めない。🙃 https://t.co/zODCUrSqVD'
神社,'照国神社の資料館、これだったかな？ https://t.co/6KGmb0nN0j'
神社,'先日近所の公園で早咲きの桜が咲いているのを見かけました！きっとあっという間に新学期ですね🌸\n写真は上賀茂神社さんと上賀茂の社家町です。上賀茂シャトル停留所のある上賀茂神社さん、諸説ありますが京都で最も古い神社といわれています！\n是… https://t.co/aq42XR1nGi'
神社,'@kirakirakaho こんばんは😌\nレインボーブリッジもスクランブルスクエアも、とても綺麗ですね✨✨💕\n私も、先日地元の神社に梅を見に行きましたよ☺️梅の花綺麗ですよね🌸✨\n今日は一日暖かかったから、良いお花見日和でしたね☺️🌸'
神社,'法事用か\u3000以前も載せた黒の羽織りをまた違う御洋服に合わせた\u3000神社へおまいり\u3000本日は珍しく髪を結わなかった\u3000少しだけ巻いた\n近頃は御着物だらけだったなと\u3000私は御洋服も和服もどちらも好きです https://t.co/dsFNSiMFtL'
神社,'本日は暖か陽気で大阪城の豊国神社⛩に去年の瓢箪返しに行ったけど16事までで瓢箪返せず\nこ挨拶させてもらいましたが\nまた行かなきゃ❣️\n恒例の写メとって終わりました。\n#犬好きさんと繋がりたい \n#猫好きさんと繋がりたい… https://t.co/zCzxvFXVAh'
神社,'豊国神社近辺から南禅寺へ電車で移動します。キリシタン受難の碑があったり、駅のホームで着物を着た人がいたり…。\n\n自分を取り戻す旅 in Kansai（13）：南禅寺がある蹴上まで移動します｜ナオティ… https://t.co/jvMbkJR1IR'
神社,'神社さんのお手入れに協力する事で\n・日々の管理や保管方法のアドバイス\n・コンディションによって修理の必要があるか？その優先順位。\n・拵のみで白鞘がないなど補完するものの提案\nなど、刀剣類のトリアージを行い、今より良い状態で管理する… https://t.co/PzwXvvjNbq'
神社,'#本当にあったあんま怖くない話\n\n私のよく行く神社は冬なのに神社の周りだけ生暖かったり、夏は異常に涼しかったり不思議なんですよ。\n家には天照大御神様がおられ、そこの神社には伊邪那美様と伊邪那岐様がおられる。なにか繋がりがあるのかな...🤔💭'
神社,'@ML50nampla 異国の神族と日本の土地神が手を組んで大和神族に戦いを挑んだ際にトウキョウの守護神平将門公の体が散逸してしまったため、集めて復活させるという相当ぶっ飛んだシナリオです。これ作ったアトラスの旧社屋の近くに将門公を祀る神社があったそうで。'
神社,'吉田松陰を祀ってある神社が世田谷にあるので行ってきましたー！！\n神社の近くにオシャレなカフェや雑貨屋さんもあって、見てるだけで楽しかったです。可愛くて美味しいは正義ですね♡ https://t.co/RxxJxLbmGP'
神社,'朝起きる\n急いで実家ショバ行く\n帰って飯食う\nまた実家ショバ行く\nついでに香東川\n家で昼飯\n某氏と一緒に堂山登山\nその足で廣幡神社\nをやってのけた\n非常に充実'
神社,'@ozakei21 きてくれてありがとう！✨\nちゃんと鉄骨鉄筋コンクリートだったかな？(｡∂◡∂｡)✨神社声援飲んでご利益チャージだね🌟'
神社,'先日、神社へ参拝に行った後買い物をしたのに、その買ったものがどこにもないんです…。買った時のことやレジ袋を貰わず自分のバッグに入れたことは何となく覚えてるのに、出した記憶がなくてどこにもない…ボケていれなかったのかも？！と思いお店に問い合わせしたけどそう言った忘れ物はないとのこと'
神社,'今日の日記！\n朝早起きしたから外でラジオ体操散歩とちょっとまッの振りコピした!w\nそいでバイク乗って埼玉の三峯神社に行って座禅を組ませてもらった! 知らぬ間に半分寝てたかも🥺❓💤\nそしたら地元に友達帰ってきててラーメン誘われたの気… https://t.co/0E1FZPNnPn'
神社,'ゾウを撫でて宝くじに当選!?変わったお寺＆神社2つ (TBS Topics) \n☆☆☆☆☆☆☆☆☆\n縁起物です。🙏\n☆☆☆☆☆☆☆☆☆ https://t.co/qh7YpXownh'
神社,'今日はこんなとこへ。\n#広島県三原市 #三原市本町 #大島神社⛩ #鳥居⛩ #広島県神社巡り #行きたかったところへ行って来ましたシリーズ 場所: 大島神社 https://t.co/l8jAOqTxgD'
神社,'@GLORIA63752420 @vqiHSdPZTmcxkq6 殿堂馬の枚数見て明らかに神社⛩レベルのプレイヤーさんだと確信しましたwww'
神社,'神社アレンジっぽいやつ https://t.co/wGRI8EdQ2U'
神社,'息抜きに神社まで来てみた。神主の政宗殿の「キエエエエエーイ！！」という奇声…いやいや、祈祷の声と、優雅に舞い踊る巫女姿の高耶さんが拝めただけで充分だ。'
